ID,Course ID,Course Title,Course Description,Course Prerequisites,Department,Department ID
494,01:506:322,Black Death to Obesity Epidemic:   History of Public Health in the West (3),"Surveys attempts to protect health of human   populations from the Black Death in Europe to rising concern about   obesity in the United States. Explores shifting patterns of disease and   illness, and emergence and growth of public health as a domain of expert   knowledge and policy in the United States and Europe.",,History,506
495,01:506:324,History of AIDS Pandemic (3),"Explores the AIDS epidemic from a range of historical   vantage points: science, health care, and social and cultural life in a   variety of local, national, international, and institutional contexts.   Focuses on United States, Haiti, and Africa.",,History,506
496,01:506:328,Atlantic Cultures 1500-1800 (3),"Encounters between peoples of Europe, Africa, and the   Americas from the 16th through the 18th centuries. Team-taught,   interdisciplinary course with an emphasis on the interpretation  of   texts and visual images from the era.",Credit not given for both this course and 01:350:328.,History,506
497,01:506:361,History of Socialism and Communism   (3),"History of movements for socialism and communism,   their diverse development on the world scene and impact on modern history.",,History,506
498,01:506:363,Imperialism (3),"Causes of colonial expansion by European powers,   Russia, Japan, and the United States; the nature of colonial empires;   the impact of imperialism on Africa and Asia.",,History,506
499,01:506:364,Colonialism to Globalism (3),Differences and similarities of the major European   encounters with non-Europeans in modern history.,,History,506
500,01:506:373,History of Jewish Women (3),"Jewish women's history; examines the religious, social, intellectual,
and cultural environments of Jewish women from the biblical period
through the 20th century.",Credit not given for both this course and 01:563:373   or 01:988:373.,History,506
501,01:506:375,Jewish Immigrant Experience (3),"Modern Jewish immigrant experience, focusing on   European and Middle Eastern communities resettled in America, Israel,    and Europe.",Credit not given for both this course and 01:563:375.,History,506
502,"01:506:391,392","Historical Studies (3,3)",Separate sections focusing on different topics at   different times and in different areas. Specific titles available at time   of registration.,,History,506
503,01:506:393,Advanced Topics in the History of   Women (3),Advanced course on specialized topic in the history of   women.,Credit not given for both this course and 01:988:393.,History,506
504,"01:506:401,402","History Seminar (3,3)","Introduction to skills and techniques of historical   research, including writing a research paper based on primary sources.   Specific topics of sections available at time of registration.",,History,506
505,01:506:424,Reading and Writing about Nature (3),"Exploration of political, philosophical, fictional,   visual texts on relationship between humans and nature in Anglo-North   America, late-16th century to present.",Prerequisite: Permission of instructor.,History,506
506,01:506:451,Public History Internship (3),"Professional, supervised work for historical society, site, archives,
museum, legislative office, or equivalent; 112 hours required. Faculty
coordinator evaluates student's paper/product and agency's assessment.",Open only to junior and senior history majors.,History,506
507,01:506:452,General History Internship (3),"Professional, supervised work for historical society, site, archives,
museum, legislative office, or equivalent; 112 hours required. Faculty
coordinator evaluates student's paper/product and agency's assessment.",Open only to junior and senior history majors.,History,506
508,"01:506:471,472","Research in History (3,3)",One term independent study projects.,Not open to honors candidates.,History,506
509,"01:506:473,474","Readings in History (3,3)",Independent readings under supervision of a member   of the department.,,History,506
510,01:506:495-496,"Honors Program in History (BA,BA)","Focus on writing of a major research paper working   with an individual professor. A seminar guides through stages of writing   using short papers as the vehicle for the exploration; outlines, rough   drafts, etc.",Both terms must be completed to receive degree credit.,History,506
511,,,,,Mathematics,640
512,01:640:011,Precalculus I Workshop (E2),Workshop to accompany 01:640:111.,Corequisite: 01:640:111.,Mathematics,640
513,01:640:012,Precalculus II Workshop (E2),Workshop to accompany 01:640:112.,Corequisite: 01:640:112.,Mathematics,640
514,01:640:025,Elementary Algebra (E3),"Operations with polynomials, rational and square root   expressions, exponents, solving linear and   quadratic equations, basic applications and   graphing.",,Mathematics,640
515,01:640:026,Intermediate Algebra (E3),"Absolute value equations and inequalities, radical   expressions, rational exponents, quadratic equations and inequalities,   introduction to functions, and topics in analytic geometry.",Prerequisite: 01:640:025 or appropriate performance on   the placement test in mathematics.,Mathematics,640
516,01:640:027,Elements of Algebra (E3),"Review of fundamentals of elementary and intermediate   algebra. Exponents, polynomials, solution of   linear and quadratic equations. Focus on   mathematical translation of verbal statements.",Prerequisites: Acceptable performance on placement   test and permission of department. Not for students preparing for   calculus.,Mathematics,640
517,01:640:103,Topics in Mathematics for the Liberal   Arts (3),"Topics emphasizing fundamental ideas of mathematics,   selected from set theory, mathematical logic, game theory, number theory,   algebra, and geometry.",An elementary course for liberal arts majors.   Prerequisite: 01:640:026 or 027 or appropriate performance on the placement   test in mathematics. May not be used as an elective for the math major or   minor.,Mathematics,640
518,01:640:104,Elementary Combinatorics and   Probability (3),"Introduction to the basic concepts of combinatorial   mathematics, probability, and statistics.",An elementary course for liberal arts majors.   Prerequisite: 01:640:026 or appropriate performance on the placement   test in mathematics. May not be used as an elective for the math major or   minor.,Mathematics,640
519,01:640:105,Introduction to Linear Mathematics   (3),"Systems of linear equations, matrices, linear algebra,   and linear programming.",An elementary course for liberal arts majors.   Prerequisite: 01:640:026 or appropriate performance on the placement   test in mathematics. May not be used as an elective for the math major   or minor.,Mathematics,640
520,01:640:111-112,"Precalculus I,II (2,2)","Math 111: Algebraic expressions, algebraic equations,   inequalities, functions, and graphing. Math 112: Exponential, logarithmic,   and trigonometric functions.","Prerequisite: 01:640:026 or appropriate performance on   the placement test in mathematics. Corequisites: 01:640:011 for 111; 01:640:  012 for 112. These two courses cover the same   material as 01:640:115, but at a slower pace. Students may not receive more than 4 normal credits for any   combination of 01:640:111-112  and 115.",Mathematics,640
521,01:640:115,Precalculus College Mathematics (4),"Algebraic expressions, algebraic equations,   inequalities, functions, graphing. Exponential, logarithmic, and   trigonometric functions.","Prerequisite: 01:640:026 or appropriate performance on   the placement test in mathematics. Students may not receive more than 4   normal credits for any combination of 01:640:111-112 and 115. Students   who feel unprepared for this course (who have not had math for several   years or whose mathematical background is weak) should consider taking   01:640:111-112, which covers the same material as 115 but at a slower pace   and begins with an extensive review of intermediate algebra.",Mathematics,640
522,01:640:131,Calculus I Practicum (1),Application of algorithms studied in 01:640:135 to   problems.,Corequisite: 01:640:135.,Mathematics,640
523,01:640:132,Calculus II Practicum (1),Application of algorithms studied in 01:640:136 to   problems.,Corequisite: 01:640:136.,Mathematics,640
524,01:640:135-136,"Calculus I,II (4,4)","Math 135: Analytic geometry, differential calculus   with applications, logarithmic and exponential functions, introduction to   the integral. Math 136: Continuation of Calculus I for students who do not   intend to continue beyond 01:640:250. Survey of techniques and applications   of calculus. Taylor series, differential equations, multivariate calculus.",For liberal arts majors. Prerequisite for 135: 01:640:  112 or 115 or,Mathematics,640
525,01:640:138,Calculus II for the Biological   Sciences (4),"Techniques of integration, elementary differential   equations and their applications to biological sciences, and an   introduction to linear algebra. For students who do not intend to   continue beyond 01:640:250.",For biological sciences majors. Prerequisite: CALC1.   Credit restrictions: CR2.,Mathematics,640
526,01:640:151-152,Calculus for Mathematical and   Physical ­,"Math 151: Same topics as 01:640:135, with additional   theory and numerical applications. Math 152: Techniques of integration,   elementary differential equations, sequences, infinite series, Taylor   series, parametric equations, polar coordinates.","For mathematics, physics, computer science,   statistics, chemistry, or engineering majors. Prerequisite for 151: 01:640:  112 or 115 or appropriate performance on the placement test in mathematics.   Prerequisite for 152: CALC1. Credit restrictions: CR1, CR2.",Mathematics,640
527,01:640:153-154,"Intensive Calculus I,II (6,6)","Math 153: Intensive study of analytic geometry,   differential calculus of elementary functions, applications, and   introductory integral calculus with emphasis on the analysis and solution   of problems and on mathematical exposition. Math 154: Intensive study,   techniques of integration, polar coordinates, and series, with emphasis on   solution of problems and on mathematical exposition.","For students satisfying the prerequisites for   first-term calculus who are invited by the department. Credit restrictions:   CR1, CR2.",Mathematics,640
528,01:640:157,Calculus I for Mathematical and   Physical Sciences Practicum (1),Application of algorithms studied in 01:640:151 to   problems.,Corequisite: 01:640:151.,Mathematics,640
529,01:640:158,Calculus II for Mathematical and   Physical ­,Application of algorithms studied in 01:640:152 to   problems.,Corequisite: 01:640:152.,Mathematics,640
530,01:640:171,Honors Introduction to Discrete Math   (4),"Introduction to the principal elementary problems,   methods, and proof techniques of discrete mathematics.",Prerequisite: Permission of department.,Mathematics,640
531,01:640:191-192,"Honors Calculus I,II (4,4)",These courses cover the same material as 01:640:  151-152 but in a more thorough and demanding fashion.,"For students with a serious interest in mathematics.   Credit restrictions: CR1, CR2. Grades of B or better are required to   continue in the honors sequence.",Mathematics,640
532,"01:640:195,196","Seminar in Mathematics I,II (1,1)",Discussion of selected topics in mathematics. For   first- and second- year students.,Prerequisite: Permission of department. Corequisite:   Enrollment in a calculus course.,Mathematics,640
533,01:640:244,Differential Equations for   Engineering and Physics (4),First- and second-order ordinary differential   equations; introduction to linear algebra and   to systems of ordinary differential equations.,Prerequisite: CALC3. Credit restriction: CR4.,Mathematics,640
534,01:640:250,Introductory Linear Algebra (3),"Systems of linear equations, Gaussian elimination,   matrices and determinants, vectors in two- and three-dimensional Euclidean   space, vector spaces, introduction to eigenvalues and eigenvectors.   Possible additional topics: systems of linear inequalities and systems   of differential equations.",Prerequisite: CALC2 or 01:640:136 or 138.,Mathematics,640
535,01:640:251,Multivariable Calculus (4),"Analytic geometry of three dimensions, partial   derivatives, optimization techniques, multiple integrals, vectors in   Euclidean space, and vector analysis.",Prerequisite: CALC2. Credit restriction: CR3.,Mathematics,640
536,01:640:252,Elementary Differential Equations (3),First- and second-order ordinary differential   equations; systems of ordinary differential equations.,Prerequisites: 01:640:250 and CALC3. Credit   restriction: CR4.,Mathematics,640
537,01:640:291-292,"Honors Calculus III,IV (4,4)",Covers the same material as 01:640:251 and 252 in a   more thorough and demanding fashion.,"Prerequisites: 01:640:191-192 or permission of   department. Prerequisite for 292: 01:640:250. Credit restrictions: CR3,   CR4. Grades of B or better are required to continue in the honors sequence.",Mathematics,640
538,01:640:293,Honors Mathematics for the Physical    Sciences I (4),Selected topics from linear algebra and ordinary   differential equations with illustrations of their use in the physical   sciences and engineering.,"Prerequisites: CALC3 and 01:750:227 or 272, or   permission of department. Primarily for students majoring in the   physical sciences or engineering. Credit not given for this course and 01:  640:244, 250, and 252.",Mathematics,640
539,01:640:300,Introduction to Mathematical   Reasoning (3),Fundamental abstract concepts common to all branches   of mathematics. Special emphasis placed on ability to   understand and construct rigorous proofs.,Prerequisite: CALC2 or permission of department.,Mathematics,640
540,01:640:311,Advanced Calculus I (4),"Introduction to language and fundamental concepts of   analysis. The real numbers, sequences, limits, continuity, differentiation   in one variable.",Prerequisites: CALC4 and 01:640:300 or permission of   department.,Mathematics,640
541,01:640:312,Advanced Calculus II (3),"Series of numbers and functions, integration of   functions of one variable, pointwise and uniform convergence, differential   calculus in several variables, implicit and inverse function theorems.",Prerequisite: 01:640:311.,Mathematics,640
542,01:640:321,Introduction to Applied Mathematics   (3),"Mathematical models of mechanical vibrations,   population dynamics, and traffic flow,   involving ordinary differential equations and   nonlinear first-order partial differential equations.",Prerequisite: CALC4.,Mathematics,640
543,01:640:336,Differential Equations in Biology (3),"Models for biological processes based on ordinary and   partial differential equations. Topics selected from models of   population growth, predator-prey dynamics, biological oscillators,   reaction-diffusion systems, pattern formation, neuronal and blood flow   physiology, neural networks, and biomechanics.",Prerequisites: CALC4 and 01:640:250.,Mathematics,640
544,01:640:338,Discrete and Probabilistic Models in   Biology (3),"Models for biological processes based on discrete   mathematics (graphs, combinatorics), probabilistic and optimization   methods, Markov chains and Markov fields, Monte-Carlo simulation,   maximum-likelihood estimation, entropy, and information.   Applications selected from epidemiology, inheritance and genetic   drift, conbinatorics and sequence alignment of nucleic acids, energy   optimization in protein structure prediction, and topology of biological   molecules.","Prerequisites: 01:640:250, 251, and either 01:640:477,   01:960:381, 01:198:206, 14:540:210, or 14:332:321. Only one of 01:640:338   and 339 may count for credit toward any math major or minor option.",Mathematics,640
545,01:640:339,Mathematical Models in the Social   Sciences (3),"Introduction to the modeling process and survey of   mathematical models from such areas as economics, sociology, psychology,   and urban and policy science. Models dealing with energy use, air   pollution, currency transfer, transportation, bargaining, voting,   auctions, ecommerce, learning, and allocation of scarce resources. Models   use graphs, signed graphs, Markov chains, n-person games, consensus   functions, and differential equations.","Prerequisites: 01:640:250 and either 01:640:477, 01:  198:206, or 01:960:381. Only one of 01:640:338 and 339 may count for   credit toward any math major or minor option.",Mathematics,640
546,01:640:348,Cryptography (3),"Applications of algebra and number theory to   cryptography (encryption/decryption) and cryptanalysis (attacking encrypted   messages). Topics include congruences, finite fields, finding large primes,   pseudoprimes, and primality testing, as well as the Vigenere and Hill   ciphers, the Data Encryption Standard, probabilistic, and trapdoor attacks   on encrypted messages, and public key ciphers.","Prerequisites: 01:640:250; one of 01:640:300, 356, or   477, or permission of department.",Mathematics,640
547,01:640:350,Linear Algebra (3),"Continuation of 01:640:250. Abstract vector spaces and   linear transformations, inner product spaces, diagonalization, and   canonical forms. Possible additional topics: systems of ordinary   differential equations and numerical techniques.","Prerequisites: CALC4, 01:640:250, and 300, or   permission of department.",Mathematics,640
548,01:640:351-352,"Introduction to Abstract Algebra   I,II (4,3)","Abstract algebraic systems, including groups, rings,   fields, polynomials, and some Galois theory.","Prerequisites: CALC3, 01:640:250, and 300, or   permission of department.",Mathematics,640
549,01:640:354,Linear Optimization (3),"Linear programming problems, the simplex method,   duality theory, sensitivity analysis, introduction to integer   programming, the transportation problem, network flows, and other   applications.",Prerequisite: 01:640:250. Credit not given for both   this course and 01:640:453 or 01:711:453.,Mathematics,640
550,01:640:355,Game Theory (3),"Introduction to two-person and n-person game theory,   with applications to economics, politics, strategic studies, and other   areas. Pure and mixed strategies, the minimax   theorem, cooperative and noncooperative games,   and bargaining models.",Prerequisite: 01:640:354. Credit not given for both   this course and 01:220:406.,Mathematics,640
551,01:640:356,Theory of Numbers (3),"Properties of the natural numbers, congruences,   diophantine equations, and elementary arithmetical functions.",Prerequisite: CALC3.,Mathematics,640
552,01:640:357,Topics in Applied Algebra (3),"Material relevant for various applications. Topics   chosen from finite machines, languages, coding theory, Boolean   algebras, graph theory, group-theoretic counting arguments, algebraic   computational complexity.",Prerequisites: CALC3 and 01:640:250.,Mathematics,640
553,01:640:361,Set Theory (3),"Introduction to set theory. The set-theoretic   foundations of mathematics, including the construction of the real number   system, countable and uncountable sets, cardinal numbers, and ordinals, the   axiom of choice.","Prerequisites: 01:640:300 and either 01:640:250 or   CALC3, or permission of department.",Mathematics,640
554,01:640:373-374,"Numerical Analysis I,II (3,3)","Analysis of numerical methods for the solution of   linear and nonlinear equations, approximation   of functions, numerical differentiation   and integration, and the numerical solution of initial and boundary value   problems for ordinary differential equations.","Prerequisites: CALC4 and familiarity with a computer   language. Credit not given for both these courses and 01:198:323,324.",Mathematics,640
555,01:640:393,Honors Mathematics for the Physical    Sciences II (4),The important partial differential equations of   mathematical physics and an introduction to the theory of functions of   a complex variable.,"Prerequisites: 01:640:293, or 250 and 252, or   permission of department. Primarily for students majoring in the   physical sciences or engineering. Credit not given for this course and 01:  640:403, 421, and 423.",Mathematics,640
556,01:640:395,Studies in Mathematics (3),Topics vary from term to term. Details available at   time of registration.,,Mathematics,640
557,01:640:403,Introductory Theory of Functions of a    Complex Variable (3),"First course in the theory of a complex variable. Cauchy's integral
theorem and its applications. Taylor and Laurent expansions,
singularities, conformal mapping.",Prerequisite: CALC4.,Mathematics,640
558,01:640:411-412,"Mathematical Analysis I,II (3,3)",Rigorous analysis of the differential and integral   calculus of one and several variables.,Prerequisites: Permission of department and   instructor. For students preparing for graduate study in the mathematical   sciences.,Mathematics,640
559,01:640:421,Advanced Calculus for Engineering (3),"Laplace transforms, numerical solution of ordinary differential
equations, Fourier series, and separation of variables method applied
to the linear partial differential equations of mathematical physics
(heat, wave, and Laplace's equation).",Primarily for mechanical engineering majors.   Prerequisite: CALC4. Credit not given for both this course and 01:640:423.,Mathematics,640
560,01:640:423,Elementary Partial Differential   Equations (3),"Linear partial differential equations of mathematical physics (heat,
wave, and Laplace's equation), separation of variables, Fourier series.",Prerequisite: CALC4. Credit not given for both this   course and 01:640:421.,Mathematics,640
561,01:640:424,Stochastic Models in Operations   Research (3),"Introduction to stochastic processes and their   applications to problems in operations research: Poisson processes,   birth-death processes, exponential models, continuous-time Markov chains,   queuing theory, computer simulation of queuing models, and related topics   in operations research.",Prerequisites: CALC4 and 01:640:250 and 477.,Mathematics,640
562,01:640:426,Topics in Applied Mathematics (3),"Topics selected from integral transforms, calculus of variations,
integral equations, Green's functions; applications to mathematical
physics.",Prerequisite: 01:640:421 or 423.,Mathematics,640
563,01:640:428,Graph Theory (3),"Colorability, connectedness, tournaments, eulerian and hamiltonian paths,   orientability, and other topics from the theory of finite linear graphs,   with an emphasis on applications chosen from social, biological, computer   science, and physical problems.",Prerequisites: CALC3 and 01:640:250.,Mathematics,640
564,01:640:429,Industry-Oriented Mathematics: Case   Studies (3),"Introduces students to an actual industrial problem   requiring mathematical techniques (including computer science and   statistics) for its solution. Problem presented by an industry   representative, who also discusses methodology; instructor covers   relevant mathematical topics. Students expected to participate   actively in discussion, research, bibliography search, and computer   programming (if appropriate), and to prepare a detailed report describing   the problem, approach, and conclusions.","Prerequisites: Announced each year (including one or   more of the following: CALC4, 01:640:250, 373, 477, 481); proficiency in   computer programming.",Mathematics,640
565,01:640:432,Introduction to Differential Geometry   (3),Investigation of the properties of curves and surfaces   using methods of analysis.,Prerequisite: 01:640:311.,Mathematics,640
566,01:640:435,Geometry (3),"Various geometries, including projective and   non-Euclidean geometries, and geometric axiom systems.","Prerequisites: CALC3, 01:640:250, and 300, or   permission of department.",Mathematics,640
567,01:640:436,History of Mathematics (3),"Selected topics from the history of mathematics   including number systems; Euclidean geometry; the development of algebra in   India, Arabia, and the West; and calculus.","Prerequisites: 01:640:250, 251; recommended to be   taken after Geometry (01:640:435).",Mathematics,640
568,01:640:441-442,"Introductory Topology I,II (3,3)","Math 441: Introduction to topology with emphasis on   the foundations of analysis; Euclidean spaces, metric spaces, topological spaces, and   their properties; applications to analysis. Math 442: Basic concepts of   algebraic topology, including the fundamental group, plane curves,   homotopy, and a brief introduction to homology.",Prerequisites: CALC4 and   either 01:640:300 or permission of department.,Mathematics,640
569,01:640:451-452,"Abstract Algebra I,II (3,3)","Rigorous study of abstract algebraic systems including   groups, rings, and fields.",Prerequisites: Permission of department and   instructor. For students preparing for graduate study in the mathematical   sciences.,Mathematics,640
570,01:640:453,Theory of Linear Optimization (3),"Emphasis on the theory of linear optimization. Topics   include convex sets, polyhedra, Farkas lemma, canonical forms, simplex   algorithm, duality theory, revised simplex method, primal-dual methods,   complementary slackness theorem, maximal flows, transportation   problems, 2-person game theory.",Prerequisite: 01:640:250. Credit not given for both   this course and 01:640:354 or 01:711:453.,Mathematics,640
571,01:640:454,Combinatorics (3),"Existence and enumeration of designs and patterns such   as codes, graphs, and block designs, and extremal problems related to such   objects. Emphasis on applications to computer, biological, physical, and   social problems.",Prerequisites: CALC2 and 01:640:250.,Mathematics,640
572,01:640:457-458,"Computational Methods in Abstract    Algebra (1.5,1.5)","Computer techniques for the study of particular   algebraic objects such as finite groups, finitely generated abelian groups,   and vector spaces over finite fields. APL programming language used.",Pre- or corequisites: 01:640:351-352. No prior   computing experience is assumed.,Mathematics,640
573,01:640:461,Mathematical Logic (3),"Intuitive and formal development of the sentential and   predicate calculus. Special emphasis given to questions of consistency,   completeness, and independence. Formal systems; incompleteness and   undecidability; theorems of Gödel. Exploration of which   properties of structures can be defined in the first-order language.",Prerequisite: CALC3 and either 01:640:300 or   permission of department.,Mathematics,640
574,01:640:477,Mathematical Theory of Probability   (3),"Basic probability theory in both discrete and   continuous sample spaces, combinations, random variables and their   distribution functions, expectations, law of   large numbers, central limit theorem.","Prerequisite: CALC3. Credit not given for both this   course and 01:198:206, 14:332:331, or 01:960:381.",Mathematics,640
575,01:640:478,Probability II (3),"Sums of independent random variables, moments and   moment- generating functions, characteristic functions, uniqueness and continuity theorems, law of large numbers, conditional   expectations, Markov chains, random walks.",Prerequisites: 01:640:250 and either 01:640:477 or   both 01:640:251 and 01:960:381.,Mathematics,640
576,01:640:481,Mathematical Theory of Statistics (3),"Fundamental principles of mathematical statistics,   sampling distributions, estimation, testing hypotheses, correlation   analysis, regression, analysis of variance, nonparametric methods.",Prerequisites: 01:640:250 and either 01:640:477 or   both 01:640:251 and 01:960:381. Credit not given for both this course and   01:960:382.,Mathematics,640
577,"01:640:491,492","Undergraduate Mathematics Seminar   (1,1)","Reading, presentation, and discussion of mathematical   topics.",,Mathematics,640
578,"01:640:493,494","Individual Study in   Mathematics (1-3 BA,1-3 BA)",,Prerequisite: Permission of department.,Mathematics,640
579,01:640:495,Selected Topics in Mathematics (3),,,Mathematics,640
580,01:640:496,Research in Mathematics (3),,,Mathematics,640
581,"01:640:497,498","Honors in Mathematics (3,3)",,,Mathematics,640
582,,,,,Statistics,960
583,"01:960:211,212","Statistics I,II (3,3)","Principles and methods of statistics, including   frequency distributions, measures of central tendency and dispersion,   simple probability, sampling, regression and correlation analysis, curve   fitting, chi-square analysis, test of significance.","Prerequisite: 01:640:115 or permission of department.   See Level II Statistics restrictions. Credit not given for more than one of   01:960:201, 211, and 285, nor for more than one of 01:960:212, 384, and   401.",Statistics,960
584,01:960:285,Introductory Statistics for Business   (3),"Topics include descriptive statistics, probability,   random variables, sampling distributions, principles of hypothesis testing,   and one and two sample T-tests.","Prerequisite: 01:640:115 or equivalent. Credit not   given for more than one of 01:960:201, 211, and 285.",Statistics,960
585,01:960:379,Basic Probability and Statistics (3),"Methods of presenting data; basic statistical measures   of location; frequency distributions; elementary probability theory;   probability distributions; the binomial, Poisson, and normal distributions;   basic sampling theory.",Prerequisite: One term of calculus.,Statistics,960
586,01:960:381,Theory of Probability (3),"Probability distributions; the binomial, geometric,   exponential, Poisson, and normal distributions; moment-generating   functions; sampling distributions; applications of probability theory.",Prerequisites: Three terms of calculus.,Statistics,960
587,01:960:382,Theory of Statistics (3),"Statistical inference methods, point and interval   estimation, maximum likelihood estimators, information inequality,   hypothesis testing, Neyman-Pearson lemma, linear models.",Pre- or corequisite: 01:960:381 or equivalent.,Statistics,960
588,01:960:384,Intermediate Statistical Analysis (3),"Application of statistical techniques to the analysis   of data, tests of significance, correlation and regression analysis,   confidence intervals, analysis of variance, and some design of experiments;   analysis of cross-classified data, Chi-square tests. Course requires the   use of basic statistics computer package.",(Formerly 01:960:380),Statistics,960
589,01:960:390,Introductory Computing for Statistics   (1),"Introduction to the use of statistics computer   packages with main focus on SAS. Includes generating random samples,   estimation, testing hypothesis, ANOVA.",Five-week course; 3 hrs. lec. and lab. Pre- or   corequisite: Level II Statistics. Graded on a Pass/Fail (undergraduate)   and S/U (graduate) basis.,Statistics,960
590,"01:960:391,392","Honors Seminars in   Probability/Statistics (3,3)","Real-life examples or case studies on statistics and   probability theory, and their ramifications. Topics may vary from term   to term. Extensive data analysis required.",Prerequisite: CALC1 or permission of department.   Corequisite: CALC2. Open to students in college honors programs.,Statistics,960
591,01:960:401,Basic Statistics for Research (3),As applied in fields other than statistics; treats   research projects dependent on the use of observed data from planned   experiments. Includes inference methods in estimation and hypothesis   testing and general linear models.,"Prerequisite: 01:640:115 or equivalent. For students   in the biological sciences, ceramic engineering, computer sciences,   pharmacy, etc. May be followed by 01:960:490, or 16:960:590 with permission   of department. Credit not given for more than one of 01:960:212, 384, and   401.",Statistics,960
592,01:960:463,Regression Methods (3),"Multiple and nonlinear correlation and regression   techniques for analysis of events in time and space: analysis of   variance and covariance, related multivariate techniques, response    surface approaches.",Prerequisite: Level II Statistics.,Statistics,960
593,01:960:467,Applied Multivariate Analysis (3),"Introduction to the methodology of multivariate   analysis. Multiple linear regression, discriminant analysis, profile   analysis, canonical correlation, principal components, and factor analysis.",Prerequisite: Level II Statistics or permission of   department.,Statistics,960
594,01:960:476,Introduction to Sampling (3),"Principles of sampling application for economic   procurement or assessment of data. Current techniques for area sampling,   sampling of accounts, large-scale surveys, stratification, cluster   sampling, systematic sampling, two-stage sampling, and   construction of estimates.",Prerequisite: Level II Statistics and 01:960:379 or   381 or equivalent or permission of department.,Statistics,960
595,01:960:483,Statistical Quality Control (3),Statistical measures; histogram analysis; construction   and analysis of control charts for variables and attributes; use of   Dodge-Romig and Military Standards acceptance sampling plans; statistical   aspects of tolerances.,Prerequisite: One term of statistics at the college   level.,Statistics,960
596,01:960:484,Basic Applied Statistics (3),"Confidence estimation, hypothesis testing, chi-square   methods, correlation and regression analysis, basis of design of   experiments.","Prerequisite: One of the following courses: 01:960:  201, 211, 285, 379, 381, or permission of instructor. Credit not given for   both this course and 01:960:212 or 384 or 401.",Statistics,960
597,01:960:486,Computing   and Graphics in Applied Statistics (3),"Use of various computer-based techniques, including   graphical, to understand and interpret data. Exposure to basic analysis   of categorical, time-series, and multivariate data in applied areas   such as biostatistics, quality control, and others.",,Statistics,960
598,01:960:490,Introduction to Experimental Design   (3),"Basic concept and principles of designs. Nature and   analysis of various designs; randomized blocks, Latin squares, factorial   designs. Applications to specific problems.",Prerequisite: Level II Statistics.,Statistics,960
599,01:960:491,Reliability-Quality Control (3),Survey of current theory and practice in this field.,Prerequisites: 01:640:251 and Level II Statistics.,Statistics,960
600,01:960:495,Independent Studies in Statistics (3),,Prerequisite: Permission of department.,Statistics,960
601,01:988:101,"Women, Culture, and Society (3)","Study of women's lives as they vary within a culture and across
cultures. Differences according to sex, gender, class, ethnicity, and
age examined.",Credit not given for both 01:988:101 and 202.,Women's and Gender Studies,988
602,01:988:201,Feminist Practices (3),"Examines development of women's and gender studies as interdisciplinary
field of study; explores relationship of feminist scholarship to
activism; introduces students to basic research techniques.",Required for major.,Women's and Gender Studies,988
603,01:988:202,"Gender, Culture, and Representation   (3)",Examines how gender is represented in cultural texts   and artifacts; introduces students to theories of representation.,,Women's and Gender Studies,988
604,01:988:235,"Dynamics of Class, Race, and Sex (3)","Examination of dynamics of, and connections among,   classism, racism, and sexism in contemporary American society; ways they   influence and are influenced by the structure of society at large; their effect on individuals; strategies for personal and   social change.",,Women's and Gender Studies,988
605,01:988:240,Gender and Science (3),"Role of gender, race, and class in production and use   of scientific and medical knowledge. Impact of gender bias on research in   natural and social sciences.",,Women's and Gender Studies,988
606,01:988:285,Lesbians and Gay Men and Society (3),"Introduction to various disciplines' contributions to understanding the
relationship of homosexuality, particularly lesbianism, to society.
Includes a section on the political organization and recent theory
coming out of the gay movement.",,Women's and Gender Studies,988
607,01:988:301,Feminist Theory: Historical   Provocations (3),"Introduction to feminist theories about women, sex, gender, sexuality,
embodiment, politics, social relations; examination of feminist
theories' challenge to Western literary, philosophical, and scientific
traditions.",Prerequisite: 01: 988:101 or 201 or 202 or 235 or by   special permission.,Women's and Gender Studies,988
608,01:988:302,Feminist Theory: Contemporary   Engagements (3),"Introduction to basic concepts central to contemporary   feminist thought; exploration of the critical, productive relationship   between feminist and patriarchal theory.",Prerequisite: 01:988:101 or 201 or 202 or 235 or by   special permission.,Women's and Gender Studies,988
609,01:988:303,Comparative Feminisms (3),Compares the development of feminist writing in   several historical periods across different cultures.,Prerequisite: 01:988:101 or 201 or 202 or 235 or by   special permission.,Women's and Gender Studies,988
610,01:988:307,Women and the Law (3),"Areas of law that regulate the position of women,   including birth control, abortion, marriage, alimony, child support and   custody, child care, education, employment, criminal law (including rape,   prostitution, women in prison, and the juvenile justice system), and   constitutional rights. Readings in court decisions, statutes, and   supplementary materials.",,Women's and Gender Studies,988
611,01:988:310,South Asian Feminisms (3),"Women's activism in South Asia in autonomous feminist movements, as
participants in organized political movements, and in family and
community.",,Women's and Gender Studies,988
612,01:988:312,African Feminism (3),"What feminism means to Africa; how gender affects   female socialization, women as state subjects; how diverse African feminist   strategies differ from and/or parallel other feminisms.",Prerequisite: 01:988:101 or 235.,Women's and Gender Studies,988
613,01:988:317,Gender and Consumption (3),"Introduces feminist approaches to consumption through   readings that examine the relation of consumption to body, race, nation,   and sex work.","Prerequisite: 01:988:101, or 201, or 235 or permission   of instructor.",Women's and Gender Studies,988
