ID,Course ID,Course Title,Course Description,Course Prerequisites,Department,Department ID
1995,33:390:375,International Financial Management   (3),"Introduction to basics of the international monetary   system and capital markets, including exchange rate determination,   hedging, speculation, and arbitrage through foreign currency forwards,   futures, options, and swaps. International equity markets, bond markets,   and benefits of international diversification. International considerations   in corporate financial decision, political risk, and international capital   budgeting.",Prerequisite: 33:390:300.,Finance,390
1996,33:390:380,Investment Analysis (3),"Overview of security analysis and financial   management. Theory of investment, nature of   financial markets, valuation of fixed income securities,   term and risk structure of interest rates, strategies of bond management,   evaluation of common stock, and efficient market hypotheses. Written   and oral presentations required.",Prerequisite: 33:390:300.,Finance,390
1997,33:390:400,Corporate Finance (3),"Capital budgeting, capital structure, dividend policy,   mergers and acquisitions, and some aspects of international finance.",Prerequisite: 33:390:300.,Finance,390
1998,33:390:410,Asset Pricing and Portfolio Analysis   (3),"Modern theories of portfolio choice, capital asset   pricing, and portfolio management. Risk and return nature of securities   and portfolios, mean variance portfolio selection, index and   capital asset models, arbitrage pricing theory, and other topics.",Prerequisite: 33:390:380.,Finance,390
1999,33:390:420,Futures and Options (3),"Analysis of different kinds of futures and options. Use of commodity, interest rate stock index, and currency futures for hedgers   and speculators. Stock options, investment   strategies, arbitrage restriction on value and   evaluation models, and the use of options and futures contracts in   portfolio management.",Prerequisite: 33:390:380.,Finance,390
2000,33:390:430,Working Capital Management (3),"Introduction to liquidity and cash management,   including the examination of inventory, cash, accounts receivable, and   other treasury-related, short-term, financial management issues.",Prerequisite: 33:390:300.,Finance,390
2001,33:390:435,Real Estate Finance and   Mortgage-Backed Securities (3),"Examination of primary markets, secondary markets, and    derivative products. Topics include origination process,   income-producing mortgage loans, agency purchases, security pricing, and   securitization of single-family and commercial loans.",Prerequisite: 33:390:300.,Finance,390
2002,33:390:440,Advanced Corporate Finance (3),"Complex corporate securities, such as callable and   convertible debt or adjustable rate preferred stock, option theory,   corporate insurance, and hedging.",Prerequisite: 33:390:400.,Finance,390
2003,33:390:450,"Financial Analysis, Planning, and   Forecasting (3)","Overview of short-term and long-term financial   analysis, planning, and forecasting; credit, cash, marketable securities,   and inventory management. Applications of regression, linear   programming, and computer techniques in alternative financial planning   and forecasting analyses.",Prerequisite: 33:390:300.,Finance,390
2004,33:390:460,Insurance Finance and Corporate Risk   Management (3),"Examination of issues related to insurance finance and   corporate risk management; issues faced by the risk manager;   applications of financial analysis methodology; estimation and   mitigation of risk by insurance, hedging, and diversification.",Prerequisite: 33:390:300.,Finance,390
2005,33:390:465,Pension Fund Investment and   Management (3),Application of financial theory and methods to pension   fund investment and management.,Prerequisite: 33:390:300.,Finance,390
2006,33:390:480,Research in Finance (BA),Individual research and reading program under the   guidance of a member of the department.,Prerequisite: Permission of department. Open only to   finance majors.,Finance,390
2008,33:630:301,Introduction to Marketing (3),"Extensive overview of marketing-the process of   creating goods and services in response to consumer wants and needs. Study    of the marketing function in business firms and nonprofit   organizations. Consumer behavior, marketing research, industrial marketing,   pricing, channels of distribution, and promotion.","Prerequisites: 33:010:272; 01:198:170; 01:220:102,   103; 01:640:135; 01:960:285.",Marketing,630
2009,33:630:351,Selling and Sales Promotion (3),Analysis of sales strategy and methods; development of   the sales plan; coordination of personal selling and sales promotion.,Prerequisite: 33:630:301.,Marketing,630
2010,33:630:363,Introduction to Advertising (3),Advertising viewed as a promotional function in the   context of marketing objectives. The history and economic   significance of advertising; its social importance and relation to   business organization; study of advertising functions.,Prerequisite: 33:630:301.,Marketing,630
2011,33:630:368,Retail Marketing (3),"Channels of distribution approach to the retailing   function. The changing character of retail competition; relations   between manufacturers and middlemen; procedures and problems of retail   management. Emphasis on the smaller entrepreneur as well as the large   retail organization. Case studies, field projects.",Prerequisite: 33:630:301.,Marketing,630
2012,33:630:369,New Product Planning (3),"Study of the functions, concepts, and decisions   required in the introduction, maintenance, and deletion of products.   Special attention given to the areas of new-product need, new-product   development, and product planning and strategy.",Prerequisite: 33:630:301.,Marketing,630
2013,33:630:370,Business-to-Business Marketing (3),"Analysis of industrial marketing planning and   activities; the management of distribution   channels, costs, and policy development.",Prerequisite: 33:630:301.,Marketing,630
2014,33:630:371,International Marketing (3),"Analysis of economic, social, and political   environments influencing international   markets; comparative studies of global buying behavior, international   marketing strategy, and operations.",Prerequisite: 33:630:301.,Marketing,630
2015,33:630:372,Services Marketing (3),"Addressses the challenge of marketing services and   managing the service component of product/services combinations. Issues   covered include service design, quality definition, satisfaction   measurement, performance guarantees, and internal and external marketing   planning and execution.",Prerequisite: 33:630:301.,Marketing,630
2016,33:630:374,Consumer Behavior (3),"Explores the roots of buyer behavior from a managerial   perspective, drawing on the disciplines of   psychology, sociology, and anthropology.   Development of sound marketing strategy. Topics include   perception, learning, communication, cognition, memory, motivation, and   attitudes of consumers.",Prerequisite: 33:630:301.,Marketing,630
2017,33:630:385,Marketing Research (3),Techniques of marketing research and the role of the   marketing research department in a business structure. Emphasizes the   use of analytical techniques in the design and conduct of marketing research. Problem formulation; collecting and organizing   respondent data; evaluation and use of research   findings.,"Prerequisites: 33:623:385, 33:630:301.",Marketing,630
2018,33:630:401,Sales Management: The Sales Process   (3),"Problems, policies, and functions of sales management   as the vital link between selling and marketing. Role of the sales manager   in the development of a successful sales force. Topics include territory and market analyses, compensation, sales   planning, and control.",Prerequisite: 33:630:301.,Marketing,630
2019,33:630:428,Marketing and Society (3),Social issues that influence marketing activities;   social responsibilities of marketing   management; consumerism; marketing and urban redevelopment; marketing   ethics; political action and reaction; legal   aspects of marketing; social gains and costs of marketing.,Prerequisite: 33:630:301.,Marketing,630
2020,33:630:430,Qualitative Research Methods (3),"Introduction to the philosophies, methods, and   applications of interpretive consumer research and the practice of   consumer and marketing research approaches in general.","Prerequisites: 33:630:374, 385.",Marketing,630
2021,33:630:452,Marketing Strategy (3),Integrating and applying marketing concepts to the   actual problems of real business and nonbusiness   organizations. Strong emphasis on the case method of study. Written and   oral presentations required.,Pre- or corequisite: 33:630:385.,Marketing,630
2022,33:630:482,Advertising Strategy (3),Investigation and solution of actual advertising   problems by management; examination of advertising as influenced by the    marketing structure and environment.,"Prerequisites: 33:630:301, 363.",Marketing,630
2024,33:010:272,Introduction to Financial Accounting   (3),"Introduction to basic accounting concepts, business   and reporting, and accounting; emphasis on measuring and recording   transactions and interpreting financial statements.",Not open to first-year students.,Accounting,010
2025,33:010:275,Introduction to Managerial Accounting   (3),"Introduction to basic concepts of management   accounting with emphasis on decision making and controlling operations   through the use of budgets and forecasting models, cost and activity   analyses, and various financial and nonfinancial performance measures.",Prerequisites: 33:010:272. Admission to Rutgers   Business School.,Accounting,010
2026,33:010:276,Introduction to Managerial Accounting   for Economists (3),Introduction to basic concepts of management   accounting with emphasis on decision making for economics majors.,Prerequisite: 33:010:272. Open only to economics   majors. Credit not give for this course and 33:010:275.,Accounting,010
2027,33:010:310,Accounting for Engineers (3),Introduction to financial accounting and significant   cost accounting concepts.,Open only to juniors majoring in industrial   engineering.,Accounting,010
2028,33:010:325,Intermediate Accounting I (3),"Development of accounting principles under the   corporate form of business organization. Topics include basic financial   statements, cash and receivables, inventories, property, plant, equipment,   and intangible assets.",Prerequisite: 33:010:272. Open only to accounting   majors.,Accounting,010
2029,33:010:326,Intermediate Accounting II (3),"Continuation of 33:010:325 with topical coverage of long-term
liabilities, stockholders' equity, investments, revenue recognition,
accounting for income taxes, pensions, leases, accounting changes, and
statement of changes in financial position.",Prerequisite: 33:010:325. Open only to accounting   majors.,Accounting,010
2030,33:010:401,Advanced Accounting (3),"Consolidated financial statements, including   elimination of inter-company transactions. Accounting for foreign currency   transactions and translation of foreign currency financial statements.    Fund accounting for state and local governments. Reporting by segments   of conglomerates.",Prerequisite: 33:010:326 or permission of the   department. Open only to accounting majors.,Accounting,010
2031,33:010:415,Concepts of Auditing (3),"Introduction to the principles and concepts of the audit as an
attestation service offered by the accounting profession. Primary
emphasis is placed on generally accepted auditing standards, the role
of the CPA/auditor in evidence collection, analytical review procedures
and reporting, the CPA/auditor's ethical and legal responsibilities,
and the role of the Securities and Exchange Commission and other
constituencies. Audit testing including statistical sampling, internal
control issues, and audit programs are discussed.",Prerequisite: 33:010:325. Open only to accounting   majors.,Accounting,010
2032,33:010:421,Income Tax Accounting (3),Analysis of the income tax laws as they apply to the   income of individuals with emphasis on problems arising from these laws.,Prerequisite: 33:010:325. Open only to accounting   majors.,Accounting,010
2033,33:010:422,Topics in Income Taxation (3),"Designed for those who will specialize in taxation.   Examination of taxation problems of corporations and partnerships,   corporate distributions, liquidations, reorganizations, and other corporate    tax matters.",Prerequisites: 33:010:326 and 421. Open only to   accounting majors.,Accounting,010
2034,33:010:425,Principles of Business Taxation (3),"General principles in business taxation with emphasis   on corporate taxation, taxation of capital gains, compensation,    and corporate reorganizations.",Prerequisites: 33:010:326 and 421. Open only to   accounting majors.,Accounting,010
2035,33:010:433,Government and Not-for-Profit   Accounting (3),"Government and nonprofit accounting as it relates to   governments, colleges, and universities,   as well as voluntary health and welfare programs.",Prerequisite: 33:010:326. Open only to accounting   majors.,Accounting,010
2036,33:010:435,Internal and Operational Auditing (3),"Different phases of internal auditing, control for   quality of accounting information, and observance of laws for   disclosure of information.",Prerequisite: 33:010:415. Open only to accounting   majors.,Accounting,010
2037,33:010:441,Advanced Accounting Theory (3),"Study of the current status of generally accepted   accounting principles, including the historical and conceptual   dimensions; analyses of the Accounting Principles Board (APB) Opinions   and the Financial Accounting Standards Board (FASB) Statements; current   theoretical controversies such as leases, pension costs, income   definitions, inflation, and materiality.",Prerequisite: 33:010:326. Open only to accounting   majors.,Accounting,010
2038,33:010:451,Cost Accounting (3),"Basic cost concepts and the operation of the two basic   cost systems (job order and process cost), including problems involving   multiple product costing and standard cost with emphasis on variance   analysis.",Prerequisites: 33:010:275 and 325. Open only to   accounting majors.,Accounting,010
2039,33:010:457,Budgetary Control and Advanced   Management Accounting (3),"Continuing development of principles of cost   accounting and budgets; cost-volume-profit analysis, budgeting,   responsibility accounting, evaluating profit performances, distribution   cost analysis, decision-making costs, and capital budgeting.","Prerequisites: 33:010:451, 33:623:385 and 386. Open   only to accounting majors.",Accounting,010
2040,33:010:458,Accounting Information Systems (3),"Management information systems concepts used to   develop an accounting information system for corporations, with   emphasis on general concepts, management of accounting data flow, and   software controls.",Prerequisite: 01:198:170. Open only to accounting   majors.,Accounting,010
2041,33:010:472,Analysis of Financial Statements (3),"Factors that affect the critical examination and   interpretation of financial statements from the viewpoint of groups using   such data with emphasis on accounting problems, analytical methods, and   item content of formal statements.",Prerequisite: 33:010:326. Open only to accounting   majors.,Accounting,010
2042,33:010:490,Independent Project in Accounting (3),Individual research and/or reading program under   guidance of member of the department.,Prerequisite: Permission of department. Open only to   accounting majors.,Accounting,010
2043,33:010:495,Honors Project (3),Individual research and reading project.,Prerequisite: Permission of department. Open only to   accounting honors students.,Accounting,010
2045,33:620:300,Principles of Management (3),"Surveys classical, behavioral, systems, and   contingency approaches to management; provides bases for understanding the   functions of management and human behavior in work organizations; explores   influence of complex internal and external environments on management   practice and theory.","Prerequisites: 33:010:272, 01:198:170, 01:220:103, 01:  640:135, 01:960:285. Admission to Rutgers Business School.",Management,620
2046,33:620:350,Negotiations (3),"Examines major concepts, theories, and processes of   negotiation; analyzes the dynamics of interpersonal and intergroup conflict    and its resolution in managerial settings; explores the structural   (e.g., parities, position, interests) and process-oriented dynamics that   occur during the negotiation process.",Prerequisite: 33:620.300.,Management,620
2047,33:620:355,Managing Technology (3),"Examines a range of problems in the management of   technology, including stimulating creativity and innovation, translating   creative ideas into innovative output by the   organization, evaluating alternative projects,   and developing strategies and structures that support organizational   innovation.",Prerequisite: 33:620:300.,Management,620
2048,33:620:365,Management of Human Resources (3),"Explores traditional issues (e.g., staffing, training,   job evaluation, compensation, and benefits administration) and contemporary    concerns (e.g., organizational change, employee ownership,    cross-cultural and international considerations) related to the   management of human resources; emphasizes government legislation affecting   human resource functions and the linkage between human resource management   and firm strategy.",Prerequisite: 33:620:300.,Management,620
2049,33:620:367,Union   Management Relations (3),"Examines federal and state legislation regulating   employers and unions; analyzes union organizing, collective bargaining, and   joint union-management committees; examines administration of the labor   agreement, including grievance handling and arbitration.",Prerequisite: 33:620:300.,Management,620
2050,33:620:369,International Business (3),"The distinctive circumstances of management arising   from the conduct of business in more than one country. Topics include   international monetary systems, trade framework, European economic   community and regional groups, home and host country policies in   international investments, and international agencies. Relevant for the   conduct of international business and the management of international   corporations.","Prerequisites: 33:390:300, 33:620:300, 33:630:301.",Management,620
2051,33:620:370,Managing Diversity in Organizations   (3),Explores the demographic diversity of the U.S. labor   force and the challenge it presents to organization managers; treats   diversity from the perspective of cultures and subcultures.,Prerequisite: 33:620:300.,Management,620
2052,33:620:375,Organizational Design and Change (3),"Describes major perspectives on organizational   structures, processes, and culture; examines   models of organizational change; introduces methodologies that facilitate   creativity and change at the individual, group, and organizational   levels.",Prerequisite: 33:620:300.,Management,620
2053,33:620:410,Organizational Leadership (3),"Analyzes leaders, the leadership role, and the   leadership process in organizational   settings; examines leadership activities and classical and contemporary   theories; investigates interactions among   leadership styles, employee predispositions, group makeup, and   organizational culture.",Prerequisite: 33:620:300.,Management,620
2054,33:620:481,"Advanced Topics in Management   (3,3)","Considers topics of current relevance in management,   including sales management, human resource information systems, research   methods, social issues, business ethics, or careers in organizations.",Prerequisites: 33:620:300 and senior status.,Management,620
2054,33:620:480,"Advanced Topics in Management   (3,3)","Considers topics of current relevance in management,   including sales management, human resource information systems, research   methods, social issues, business ethics, or careers in organizations.",Prerequisites: 33:620:300 and senior status.,Management,620
2055,33:620:490,Organizational Behavior (3),"Studies organization dynamics, motivation,   organization socialization, interpersonal communication, and   leadership.",Prerequisite: 33:620:300.,Management,620
2056,33:620:492,Business Policy and Strategy (3),"Explores strategic decision making at the business and   corporate levels, which determines the competitive advantage of a firm    and its short- and long-term performance. Topics include situation   analysis, core competence, competitive strategy, mergers/acquisitions,   strategic alliances, and corporate restructuring.","Prerequisites: 33:390:300, 33:620:300, 33:630:301,   senior status.",Management,620
2057,33:620:499,"Independent Management Projects   (3,3)",Individual research and reading program under the   guidance of a departmental faculty member.,"Prerequisites: Senior status, 12 credits in   management, and permission of department.",Management,620
2057,33:620:498,"Independent Management Projects   (3,3)",Individual research and reading program under the   guidance of a departmental faculty member.,"Prerequisites: Senior status, 12 credits in   management, and permission of department.",Management,620
2059,33:623:370,Management Information Systems (3),"Fundamentals of computer technology, including   hardware, software, telecommunications, and basics of the Internet. The role of   computer-based information and executive decision support systems in   the modern firm. Design, normalization, creation, and querying of relational databases. Management of   information and data. Elementary system development principles.",Prerequisite: Admission to Rutgers Business School.,Management Science and Information Systems,623
2060,33:623:385,Statistical Methods in Business (3),"Review of principles of hypothesis testing, chi-square   tests, one-way and two-way ANOVA, simple and multiple regression   analysis, correlation analysis, nonparametric methods, indices, time   series, forecasting, and applications to business.",Prerequisite: Admission to Rutgers Business School.,Management Science and Information Systems,623
2061,33:623:386,Operations Management (3),"Theory and applications of linear programming (the   simplex method, sensitivity analysis, duality), transportation and network optimization problems, project management (critical path   methods), inventory models, queuing models, and   simulation.",Prerequisite: Admission to Rutgers Business School.,Management Science and Information Systems,623
2062,33:623:388,Business Applications of Structured    Programming (3),"Structured programming, systems development, and   intermediate data structures using the C   programming language. Object-oriented   programming concepts and the C++ language. Emphasis on exercising these tools on   business problem solving and business systems development.",Prerequisite: Admission to Rutgers Business School.   MSIS majors only.,Management Science and Information Systems,623
2063,33:623:400,Advanced Operations Management (3),"Continuation of 33:623:386. Topics include process   selection, demand forecasting, production planning, periodic-review/ continuous-review inventory control systems, materials   requirement planning, quality control, assembly   line balancing, and Japanese manufacturing systems. Computer applications.",Prerequisite: 33:623:386. MSIS majors only.,Management Science and Information Systems,623
2064,33:623:405,The Human Factor in MSIS-Business   Reengineering (3),"Language and concepts necessary to understand   information technology and human systems; impact of social and cultural   dynamics on information technology and human networks; Joint Application   Development (JAD), change management, prototyping and rapid application   development, team processes, human networking, and reengineering. Readings   and case studies.","Prerequisites: 33:623:370, 385, 386. MSIS majors only.",Management Science and Information Systems,623
2065,33:623:410,Telecommunications Network   Systems in Business (3),"Emerging telecommunications systems in a business   context, with emphasis on the Internet and World Wide Web. Network   structure, information browsing, and transfer of commercial information   across networks; advertising, security/privacy, computer crime, and   intellectual property.",Prerequisite: 33:623:370. MSIS majors only.,Management Science and Information Systems,623
2066,33:623:445,Simulation (3),Use of pseudorandom number generation on a computer to   design and implement Monte Carlo methods to study stochastic models. Model   implementation in a high-level simulation language. Model validation and   statistical analysis of computational results.,Prerequisite: 33:623:385. MSIS majors only.,Management Science and Information Systems,623
2067,33:623:470,Advanced Management Information   Systems (3),"Systems analysis, design, and development for   transactions, management, and decision support; structured programming    and elementary data structures; query languages, relational and   nonrelational database models; relational operators and calculus; data   concurrence, integrity, and security issues.",Prerequisite: 33:623:370. MSIS majors only.,Management Science and Information Systems,623
2068,33:623:471,Information Systems Analysis (3),"Analysis phase of information systems development,   with an introduction to process models of the design phase. Development of   data flow diagrams, entity-relationship diagrams, data repositories, and   normalization principles.",Prerequisite: 33:623:370. MSIS majors only.,Management Science and Information Systems,623
2069,33:623:472,Information Systems Design (3),"Design and implementation phases of information   systems  projects: principles of information   systems design, effective project management, and characteristics of   effective design teams; analysis of effective and ineffective systems   projects.",Prerequisite: 33:623:471. MSIS majors only.,Management Science and Information Systems,623
2070,33:623:488,Business Applications of   Object-Oriented Programming (3),"Provides the knowledge of programming expected of a   systems analyst. Fundamental principles behind object-oriented programming   and at least one object-oriented language are taught and business   applications are given. Sample topics include constructors and destructors,   operator overloading, inheritance, pointers, virtual functions and   friend functions, and templates.",Prerequisite: 33:623:388 or permission of department.,Management Science and Information Systems,623
2071,33:623:490,Case Studies in Management Science   and Information Systems (3),"Use of analysis in the management of operations,   logistics, choice, and evaluation of methods. Reading and discussion of   written case studies, discussions with industry analysts, and class   projects.","Prerequisites: 33:623:385, 400, and 470, or permission   of department. MSIS majors only.",Management Science and Information Systems,623
2072,33:623:492,Projects in Information Systems (3),"Advanced information systems projects in collaboration   with industry. Special emphasis on databases, business telecommunications,   the web, and electronic commerce. Communication skills developed via class   presentations.",Prerequisite: 33:623:410 or permission of department.   MSIS majors only.,Management Science and Information Systems,623
2073,33:623:499,"Independent Projects in   Management Science and Information Systems (3,3)",Individual research project under the guidance of a   departmental faculty member.,"Prerequisites: Completion of core curriculum, senior   status, permission of department.",Management Science and Information Systems,623
2073,33:623:498,"Independent Projects in   Management Science and Information Systems (3,3)",Individual research project under the guidance of a   departmental faculty member.,"Prerequisites: Completion of core curriculum, senior   status, permission of department.",Management Science and Information Systems,623
2075,04:547:200,Social Informatics (3),"Provides a survey of the key social issues related to   information technology development, decision making, and use. Focuses on   the critical analysis of social, cultural, philosophical, ethical, legal,   public policy, and economic issues relating to information technologies and   how these interactions shape workplace decisions and technology use.","Prerequisites: 04:189:103, and 101 or 102. Open only   to ITI majors accepted to SCILS.",Information Technology and Informatics,189
2076,04:547:201,Introduction to Computer Concepts (3),"Explains the basic principles of computer systems and   applications. Covers the basic mathematical-theoretical principles that   govern the functioning of computers, the architecture and organization of   computer systems, the role of hardware and software, and the role of   creative thinking and problem solving in building software applications.","Prerequisites: 04:189:103, and 101 or 102. Open only   to ITI majors accepted to SCILS.",Information Technology and Informatics,189
2077,04:547:202,Object-Oriented Programming (3),"Introduces students to the principles of   object-oriented analysis, design, and programming. The focus is on   developing creative thinking for analyzing a problem domain and designing a   solution, and on using the Java programming language (or other appropriate   programming language) to implement it.","Prerequisites: 04:189:103, and 101 or 102; 04:547:201.   Open only to ITI majors accepted to SCILS.",Information Technology and Informatics,189
2078,04:547:210,Management of Technological   Organizations (3),Presents the fundamental concepts of management and   organizational theory applied to the technological marketplace and   organizational settings. Focuses on project management with emphasis on   decision support systems and management information systems in corporate   environments. The course considers information as an organizational   resource and students explore how information systems support corporate and   organizational goals.,"Prerequisites: 04:189:103, and 101 or 102. Open only   to ITI majors accepted to SCILS.",Information Technology and Informatics,189
2079,04:547:220,Retrieving and Evaluating Electronic    Information (3),"Students examine and analyze the information retrieval   process in order to more effectively conduct electronic searches,   assess search results, and use information for informed decision making.   Major topics include search engine technology, human information behavior,   evaluation of information quality, and economic and cultural factors   that affect the availability and reliability of electronic information.","Prerequisites: 04:189:103, and 101 or 102. Open only   to ITI majors accepted to SCILS.",Information Technology and Informatics,189
2080,04:547:230,Human Computer Interaction (3),"Studies how best to design the interface between human   users and computer systems. Emphasis is placed on learning how to involve   the user at different stages in the design process to improve the interface   in a cost effective way. In particular, experience with iterative   user-centered design, rapid prototyping and usability testing methods are   developed. Students evaluate several computer interfaces as well as   iteratively design and evaluate an interface prototype.","Prerequisites: 04:189:103, and 101 or 102. Pre- or   corequisite: 04:547:202. Open only to ITI majors accepted to SCILS.",Information Technology and Informatics,189
2081,04:547:300,Application of Research in   Information Technology (3),"Provides an introduction to systematic inquiry in   information technology and informatics using quantitative and   qualitative approaches with an emphasis on individual and organizational   users of information working in electronic environments. It includes the   analysis, synthesis, evaluation, and reporting of applied and theoretical   research in the information technology field. Computer laboratory sessions   are used to facilitate statistical, textual, and graphical analyses of   data. Methodologies of research in information technology are critically   evaluated.","Prerequisites: 04:189:103, and 101 or 102; 04:547:220.   Open only to ITI majors accepted to SCILS.",Information Technology and Informatics,189
2082,04:547:310,Leadership in Electronic Environments   (3),"Focuses on leadership theory and its applicability in   understanding the role of leadership in dynamic organizations. Places    emphasis on cultural concerns and the importance of diversity in   ensuring competitiveness in the increasingly diverse marketplace. It   addresses global issues in information and communication technology,   the importance of effective leadership at all levels in organizations, and   the relationship between leadership and organizational success. An   additional focus is the necessity for collaboration and ethical practices.","Prerequisites: 04:189:103, and 101 or 102; 04:547:210.   Open only to ITI majors accepted to SCILS.",Information Technology and Informatics,189
2083,04:547:320,Web Design (3),"Focuses on the role that web pages play in an organization's public
profile, and on establishing linkages between specific content and
organizational and client needs in a web-based environment. Addresses
principles and skills of web design using current W3C standards, web
site access, usability and evaluation. It also addresses developing web
site content tailored to specific audiences.","Prerequisites: 04:189:103, and 101 or 102. Pre- or   corequisite: 04:547:202. Open only to ITI majors accepted to SCILS.",Information Technology and Informatics,189
2084,04:547:321,Information Visualization (3),"Students learn how to effectively present complex   information using the web, multimedia or information visualization   techniques. The course develops an understanding of how best to leverage   human perceptual capabilities to communicate information or gain insights   into large and abstract data.","Prerequisites: 04:189:103, and 101 or 102. Pre- or   corequisite: 04:547:202. Open only to ITI majors accepted to SCILS.",Information Technology and Informatics,189
2085,04:547:330,Database Technologies (3),"Introduces students to basic database design   principles and applications, and the use of database technologies for the   organization and management of large information systems.  Focuses on   development of data structures, database design principles, relational   structures, database testing and use, query language, as well as   translating organizational needs into database applications.","Prerequisites: 04:189:103, and 101 or 102. Pre- or   corequisite: 04:547:202. Open only to ITI majors accepted to SCILS.",Information Technology and Informatics,189
2086,04:547:331,Networking and Internet Technologies   (3),"Examines network technologies and architectures,   telecommunication networks, computer architectures, and multifunction    networks, and with specific focus on intranet and Internet   technologies. Emphasizes network topology, deployment scenarios, and proper   technologies for different needs, the impact of internetworking on   business communication solutions, and enterprise network planning and   management. Topics considered include multiple access protocols; network   layer and routing algorithms; transport layer; flow, error, and congestion   control; TCP/IP protocols; naming protocols discovery; physical   transmission; Internet application protocols: SMTP, HTTP, DNS, SNMP; and   emerging network technologies.","Prerequisites: 04:189:103, and 101 or 102. Pre- or   corequisite: 04:547:202. Open only to ITI majors accepted to SCILS.",Information Technology and Informatics,189
2087,04:547:340,Gender and Technology (3),"Analyzes gender in relation to race, class,   nationality, culture, religion, and sexuality in the context of   technological innovation. Its focus is on fundamental concepts, the   feminist critique of technoscience, and the impact of gender issues on   workplace. Inclusiveness and equity, in a transnational and historical   perspective, it examines the effects of gender on the development and use   of information technologies and on gender-based electronic information   preferences.","Prerequisites: 04:189:103, and 101 or 102. Open only   to ITI majors accepted to SCILS.",Information Technology and Informatics,189
2088,04:547:400,"Information Policies, Politics, and   Power (3)","Prepares students for policy development in   organizations.  Analyzes and synthesizes concerns and conflicts   related to information technology, information access and dissemination,   freedom of information, copyright, intellectual property rights and   responsibilities, privacy, filtering and information security, and computer   crime. Legal, political, social, and ethical issues and how they contribute   to policy development considered. Against this backdrop, the course   provides opportunity for students to undertake organizational policy   development.","Prerequisites: 04:189:103, and 101 or 102; 04:547:200   and 210. Open only to ITI majors accepted to SCILS.",Information Technology and Informatics,189
2089,04:547:410,Electronic Commerce (3),"Examines the technologies used to transact business   electronically.  It investigates a range of social, economic, and   security issues related to such transactions, and the design of web sites   that facilitate these transactions.","Prerequisites: 04:189:103, and 101 or 102; 04:547:202.   Open only to ITI majors accepted to SCILS.",Information Technology and Informatics,189
2090,04:547:420,Economics of Information Technologies   (3),Examines economic theories related to information   technologies and systems. The concept of information as commodity is   considered. Quantitative methods such as cost-benefit analysis and return   on information technology investment evaluation are introduced. Alternative   methods such as measuring the human costs associated with information   technology implementations are also addressed.,"Prerequisites: 04:189:103, and 101 or 102; 04:547:410.   Open only to ITI majors accepted to SCILS.",Information Technology and Informatics,189
2091,04:547:430,Advanced Programming (3),"Building on concepts introduced in Object-Oriented   Programming, this course provides students with in-depth exposure to Java   (or appropriate programming language), necessary for building realistic   applications. The course focuses on creative thinking for generating   flexible software designs, on complex user interfaces, and on multithreaded   network applications.","Prerequisites: 04:189:103, and 101 or 102; 04:547:202.   Open only to ITI majors accepted to SCILS.",Information Technology and Informatics,189
2092,04:547:440,Information Technology and Learning   (3),"Focuses on understanding how organizations learn, and   how information technology can be used for the design and development of   instructional systems and materials within the organization to facilitate   workplace learning. It addresses workplace learning needs, learning styles,   learning outcomes, representation of knowledge, problem solving, and   assessment of the usability of e-learning systems in the workplace.","Prerequisites: 04:189:103, and 101 or 102; 04:547:210.   Open only to ITI majors accepted to SCILS.",Information Technology and Informatics,189
2093,04:547:450,ITI Internship (3),"The student negotiates or gains a work placement of   approximately 150 hours. The internship provides supervised professional   work experience in a corporate, research, or educational setting, where   there is opportunity to apply and further develop knowledge and skills   acquired in the information technology and informatics course work.","Prerequisites: 04:189:103, and 101 or 102, plus   completion of 27 credits of ITI courses. Prior approval of proposed project   by ITI program director and ITI faculty supervisor, with an approval   form filed prior to registration. Open only to ITI majors accepted to   SCILS.",Information Technology and Informatics,189
2094,04:547:460,Independent Study (3),"An independent study is an individually negotiated   learning program of approximately 150 hours. Students design, negotiate,   and manage a program of study based on their existing experience and   knowledge and on their longer term work intentions. Typically, this study   is not available to the students through the range of elective courses   provided in the ITI major. The study builds however on existing knowledge   and skills acquired during the major. Students identify learning   objectives, construct a program of research, investigation, and   documentation, and determine how learning outcomes are demonstrated to the   academic supervisor in SCILS.","Prerequisites: 04:189:103, and 101 or 102, plus   completion of 27 credits of ITI courses. Prior approval of proposed project   by ITI program director and ITI faculty supervisor, with an approval   form filed prior to registration. Open only to ITI majors accepted to   SCILS.",Information Technology and Informatics,189
2096,04:567:278,News Media and Government in America   (3),Examines the relationship between media and   institutions and the processes through which people and societies make    political choices.,,Journalism and Media Studies,567
2097,04:567:310,Broadcast Newswriting (3),"Newswriting for radio, with review of television   newswriting approaches for comparison.",Prerequisite: 04:567:324. Open only to journalism and   media studies majors accepted to SCILS.,Journalism and Media Studies,567
2098,04:567:314,Photojournalism (3),Fundamentals of still photography in print and   audiovisual mass media; focus on print journalism.,Open only to journalism and media studies majors   accepted to SCILS.,Journalism and Media Studies,567
2099,04:567:320,Copy Editing and Layout (3),Fundamentals of copy editing and layout.,Prerequisite: 04:567:325 or permission of instructor.   Open only to journalism and media studies majors accepted to SCILS.,Journalism and Media Studies,567
